Comment,Date,Eval_Annot_Dataset,Eval_Loss,Experiment_Name,Learning_Rate,Loss,Max_Seq_Length,Model,Num_Train_Epochs,Train_Annot_Dataset,User,accuracy,f1_macro,f1_micro,f1_negative,f1_neutral,f1_positive,f1_weighted,precision_macro,precision_micro,precision_negative,precision_neutral,precision_positive,precision_weighted,recall_macro,recall_micro,recall_negative,recall_neutral,recall_positive,recall_weighted
No Comment,2020-02-09 20:06:20.433427,cb-annot-en-es,0.5213557,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.5292854,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8355,0.6983201308348946,0.8355,0.3831775700934579,0.8983050847457626,0.8134777376654633,0.8254002729263988,0.7712982137265681,0.8355,0.640625,0.8817005545286506,0.7915690866510539,0.8272067749164528,0.6751713405505617,0.8355,0.2733333333333333,0.9155470249520153,0.8366336633663366,0.8355
No Comment,2020-02-09 20:07:25.939501,cb-annot-en,0.6195521,translate-cb-annot-en-cb-annot-en,2e-05,0.5751371,128,bert_model.ckpt,5,cb-annot-en,TPU2,0.8635,0.7373804536493482,0.8635,0.4344262295081967,0.9205722742969907,0.8571428571428571,0.8584858364075613,0.7718660565492576,0.8635,0.5638297872340425,0.9472081218274112,0.8045602605863192,0.8608250107915074,0.7219353384474725,0.8635,0.35333333333333333,0.8953934740882917,0.9170792079207921,0.8635
No Comment,2020-02-09 20:07:43.774858,cb-annot-en-fr,0.49267223,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.5370652,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8355,0.7015483309681949,0.8355,0.38247011952191234,0.9039385206532181,0.818236352729454,0.8302047147271694,0.7246672221399627,0.8355,0.4752475247524752,0.9048076923076923,0.7939464493597206,0.8278027375900705,0.6890434744050221,0.8355,0.32,0.9030710172744721,0.844059405940594,0.8355
No Comment,2020-02-09 20:09:12.452544,cb-annot-en-pt,0.5227312,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.526245,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8345,0.6846199705498456,0.8345,0.33644859813084116,0.897411313518696,0.8199999999999998,0.8240649392030537,0.7468139528890263,0.8345,0.5625,0.896551724137931,0.781390134529148,0.8249725626256379,0.6669654383864488,0.8345,0.24,0.8982725527831094,0.8626237623762376,0.8345
No Comment,2020-02-09 20:10:36.229538,cb-annot-en,0.5037932,translate-cb-annot-en-cb-annot-en,2e-05,0.5401516,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8555,0.7162514258271303,0.8554999999999999,0.3893805309734513,0.9183180280328661,0.8410557184750734,0.8474337426920617,0.7677676049486147,0.8555,0.5789473684210527,0.9250243427458618,0.7993311036789298,0.8482885010884605,0.6974726081053403,0.8555,0.29333333333333333,0.9117082533589251,0.8873762376237624,0.8555
No Comment,2020-02-09 20:13:57.897870,cb-annot-en-de,0.6045439,translate-cb-annot-de-cb-annot-de,2e-05,0.58756524,128,bert_model.ckpt,5,cb-annot-en-de,TPU2,0.86,0.7454116833977297,0.8599999999999999,0.4715447154471545,0.9177277179236043,0.8469626168224299,0.8556748918929961,0.7810526057030481,0.86,0.6041666666666666,0.937,0.8019911504424779,0.8574939247787611,0.7277253800236069,0.86,0.38666666666666666,0.8992322456813819,0.8972772277227723,0.86
No Comment,2020-02-09 20:16:53.131527,cb-annot-en-de,0.4744276,translate-cb-annot-de-cb-annot-de,2e-05,0.46268615,128,bert_model.ckpt,3,cb-annot-en-de,TPU1,0.858,0.738904169609817,0.858,0.45528455284552843,0.919260700389105,0.8421672555948174,0.8533167376264446,0.7728855941906936,0.858,0.5833333333333334,0.9319526627218935,0.8033707865168539,0.8538591350309155,0.7217147040999685,0.858,0.37333333333333335,0.9069097888675623,0.8849009900990099,0.858
No Comment,2020-02-09 20:19:55.915862,cb-annot-en-es,0.6424003,translate-cb-annot-es-cb-annot-es,2e-05,0.7411307,128,bert_model.ckpt,5,cb-annot-en-es,TPU2,0.852,0.7270707791451038,0.852,0.4226415094339623,0.9174493326742461,0.8411214953271028,0.849502299642979,0.7431300650541642,0.852,0.48695652173913045,0.9459734964322121,0.7964601769911505,0.851143842276042,0.7183391506137178,0.852,0.37333333333333335,0.8905950095969289,0.8910891089108911,0.852
No Comment,2020-02-09 20:22:51.527012,cb-annot-en-es,0.48518178,translate-cb-annot-es-cb-annot-es,2e-05,0.51928174,128,bert_model.ckpt,3,cb-annot-en-es,TPU1,0.8595,0.7222258385921941,0.8595,0.39662447257383965,0.9241245136186771,0.8459285295840656,0.8529708329903313,0.7600760286650593,0.8595,0.5402298850574713,0.9368836291913215,0.8031145717463849,0.8530918991735283,0.706201981042634,0.8595,0.31333333333333335,0.9117082533589251,0.8935643564356436,0.8595
No Comment,2020-02-09 20:26:03.318075,cb-annot-en-fr,0.61190885,translate-cb-annot-fr-cb-annot-fr,2e-05,0.6693175,128,bert_model.ckpt,5,cb-annot-en-fr,TPU2,0.853,0.7290913679513088,0.853,0.4344262295081967,0.9150897622513342,0.8377581120943953,0.8477980106321956,0.7632326070282266,0.853,0.5638297872340425,0.9254170755642787,0.8004509582863585,0.8478117175592312,0.7123455358971599,0.853,0.35333333333333333,0.9049904030710173,0.8787128712871287,0.853
No Comment,2020-02-09 20:28:39.113700,cb-annot-en-fr,0.4811637,translate-cb-annot-fr-cb-annot-fr,2e-05,0.50059205,128,bert_model.ckpt,3,cb-annot-en-fr,TPU1,0.851,0.6995620856176649,0.851,0.34545454545454546,0.9172714078374455,0.835960303561004,0.8415354570310457,0.7529651375440353,0.851,0.5428571428571428,0.9248780487804878,0.7911602209944751,0.8422044784106878,0.6830869382523664,0.851,0.25333333333333335,0.9097888675623801,0.8861386138613861,0.851
No Comment,2020-02-09 20:32:10.177491,cb-annot-en-pt,0.6208099,translate-cb-annot-pt-cb-annot-pt,2e-05,0.58217824,128,bert_model.ckpt,5,cb-annot-en-pt,TPU2,0.858,0.7356403275463261,0.858,0.4444444444444445,0.920371275036639,0.8421052631578948,0.8530572939432117,0.7720615860686554,0.858,0.5806451612903226,0.9373134328358209,0.7982261640798226,0.8543720558924851,0.7183732730278786,0.858,0.36,0.9040307101727447,0.8910891089108911,0.858
No Comment,2020-02-09 20:34:40.964947,cb-annot-en-pt,0.492048,translate-cb-annot-pt-cb-annot-pt,2e-05,0.49473977,128,bert_model.ckpt,3,cb-annot-en-pt,TPU1,0.843,0.6865039371229494,0.843,0.3222748815165876,0.9106008793356131,0.8266360505166477,0.8325546386563241,0.7518727258618038,0.843,0.5573770491803278,0.9273631840796019,0.7708779443254818,0.8363941871014919,0.6707298522558589,0.843,0.22666666666666666,0.8944337811900192,0.8910891089108911,0.843
No Comment,2020-02-09 20:52:23.670612,cb-annot-en,0.54444605,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.54360646,128,bert_model.ckpt,5,cb-annot-en,TPU2,0.8615,0.7589699899582832,0.8615,0.509090909090909,0.9195514383227693,0.8482676224611709,0.859968237022294,0.7714833778518354,0.8615,0.56,0.9345887016848364,0.8198614318706697,0.8601447320535504,0.7501233136749376,0.8615,0.4666666666666667,0.9049904030710173,0.8787128712871287,0.8615
No Comment,2020-02-09 20:53:47.380601,cb-annot-en-de,1.9596244,zeroshot-cb-annot-en-cb-annot-de,2e-05,2.1562567,128,bert_model.ckpt,5,cb-annot-en,TPU2,0.6305,0.4546456197157762,0.6305,0.19999999999999998,0.7455882352941177,0.418348623853211,0.5724643146249325,0.6292671535685002,0.6305,0.475,0.6042908224076281,0.8085106382978723,0.6770988163467145,0.4606578277789391,0.6305,0.12666666666666668,0.9731285988483686,0.28217821782178215,0.6305
No Comment,2020-02-09 20:54:45.363775,cb-annot-en,0.48254743,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.5146042,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.863,0.7131350252691715,0.863,0.36036036036036034,0.9248780487804877,0.8541666666666666,0.8539718237749944,0.7660685530250747,0.863,0.5555555555555556,0.9404761904761905,0.8021739130434783,0.8557330227743271,0.6966072902875701,0.863,0.26666666666666666,0.9097888675623801,0.9133663366336634,0.863
No Comment,2020-02-09 20:55:11.443729,cb-annot-en-es,0.66685724,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.66928566,128,bert_model.ckpt,5,cb-annot-en,TPU2,0.8315,0.6970791859538769,0.8315,0.3770491803278689,0.8971871968962173,0.8170011806375442,0.8257816950850873,0.7257542739811772,0.8315,0.48936170212765956,0.9068627450980392,0.781038374717833,0.8247171212416574,0.6836060803777114,0.8315,0.30666666666666664,0.8877159309021113,0.8564356435643564,0.8315
No Comment,2020-02-09 20:56:08.168819,cb-annot-en-de,1.546594,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.7225968,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.636,0.4325784976485764,0.636,0.10588235294117647,0.7476085356880059,0.4442446043165468,0.5769200437079243,0.6229017501988862,0.636,0.45,0.6062052505966588,0.8125,0.6778329355608591,0.44691368465061476,0.636,0.06,0.9750479846449136,0.3056930693069307,0.636
No Comment,2020-02-09 20:56:33.984558,cb-annot-en-fr,0.60339457,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.58766884,128,bert_model.ckpt,5,cb-annot-en,TPU2,0.8435,0.6937526736005551,0.8435,0.3319838056680162,0.9112662013958126,0.8380080137378363,0.8382237139024054,0.7167886360363579,0.8435,0.422680412371134,0.9481327800829875,0.7795527156549521,0.8406175064756721,0.6854777454712843,0.8435,0.2733333333333333,0.8771593090211133,0.905940594059406,0.8435
No Comment,2020-02-09 20:57:33.818594,cb-annot-en-es,0.5811123,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.5943883,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8285,0.6459592411889135,0.8285,0.23157894736842105,0.8962928202721727,0.8100059559261465,0.8115793866085967,0.7358877189949103,0.8285,0.55,0.8769513314967861,0.7807118254879449,0.8135492212069553,0.6349191809775988,0.8285,0.14666666666666667,0.9165067178502879,0.8415841584158416,0.8285
No Comment,2020-02-09 20:57:57.394117,cb-annot-en-pt,0.7915212,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.8189054,128,bert_model.ckpt,5,cb-annot-en,TPU2,0.803,0.6520595208792811,0.803,0.3105022831050228,0.8762511373976343,0.7694251421351863,0.7906622712396594,0.7038683525000904,0.803,0.4927536231884058,0.833044982698962,0.7858064516129032,0.7884387641769026,0.6348545996634213,0.803,0.22666666666666666,0.9241842610364683,0.7537128712871287,0.803
No Comment,2020-02-09 20:59:00.332286,cb-annot-en-fr,0.4983117,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.52441853,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.843,0.694592792668712,0.843,0.34188034188034183,0.91096901131333,0.830929024812464,0.8359512065595059,0.7296595139178389,0.843,0.47619047619047616,0.934409687184662,0.7783783783783784,0.8370065976023594,0.6821437997926472,0.843,0.26666666666666666,0.8886756238003839,0.8910891089108911,0.843
No Comment,2020-02-09 21:02:02.661553,cb-annot-en-pt,0.6237423,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.62834686,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8205,0.6361680233672847,0.8204999999999999,0.21761658031088085,0.8899253731343284,0.8009621166566446,0.8035610580555856,0.7110060636756286,0.8205,0.4883720930232558,0.8656987295825771,0.7789473684210526,0.8023516819313721,0.6266014835648632,0.8205,0.14,0.9155470249520153,0.8242574257425742,0.8205
No Comment,2020-02-09 21:04:06.799706,cb-annot-en,0.60579354,translate-cb-annot-en-cb-annot-en,2e-05,0.5642088,128,bert_model.ckpt,5,cb-annot-en,TPU2,0.8525,0.7323335684910015,0.8525,0.43956043956043955,0.9198435972629521,0.8375966686496132,0.8505946012754748,0.7438235120498273,0.8525,0.4878048780487805,0.9372509960159362,0.8064146620847652,0.8506846582602064,0.7247860486624478,0.8525,0.4,0.9030710172744721,0.8712871287128713,0.8525
No Comment,2020-02-09 21:05:30.872208,cb-annot-en,0.48254743,translate-cb-annot-en-cb-annot-en,2e-05,0.5146042,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.863,0.7131350252691715,0.863,0.36036036036036034,0.9248780487804877,0.8541666666666666,0.8539718237749944,0.7660685530250747,0.863,0.5555555555555556,0.9404761904761905,0.8021739130434783,0.8557330227743271,0.6966072902875701,0.863,0.26666666666666666,0.9097888675623801,0.9133663366336634,0.863
No Comment,2020-02-09 21:09:55.059837,cb-annot-en-de,0.5755601,translate-cb-annot-de-cb-annot-de,2e-05,0.58379805,128,bert_model.ckpt,5,cb-annot-en-de,TPU2,0.855,0.7563938790443476,0.855,0.5156794425087108,0.9154997585707388,0.838002436053593,0.8542043165691598,0.7621229440656366,0.855,0.5401459854014599,0.9212827988338192,0.8249400479616307,0.8537750664740281,0.751535783136855,0.855,0.49333333333333335,0.9097888675623801,0.8514851485148515,0.855
No Comment,2020-02-09 21:11:25.960200,cb-annot-en-de,0.49794403,translate-cb-annot-de-cb-annot-de,2e-05,0.46524283,128,bert_model.ckpt,3,cb-annot-en-de,TPU1,0.8465,0.6987173717156048,0.8465,0.35135135135135137,0.9106008793356131,0.8341998844598498,0.8377911628069851,0.7504205678002188,0.8465,0.5416666666666666,0.9273631840796019,0.7822318526543879,0.8398028873778454,0.6826660458752208,0.8465,0.26,0.8944337811900192,0.8935643564356436,0.8465
No Comment,2020-02-09 21:15:47.112226,cb-annot-en-es,0.6247656,translate-cb-annot-es-cb-annot-es,2e-05,0.68245053,128,bert_model.ckpt,5,cb-annot-en-es,TPU2,0.861,0.7271408019298325,0.861,0.41228070175438597,0.9228529839883551,0.8462887200467563,0.8536281001884015,0.7792012946062744,0.861,0.6025641025641025,0.9332679097154073,0.8017718715393134,0.8553407247559176,0.7073469611836424,0.861,0.31333333333333335,0.9126679462571977,0.8960396039603961,0.861
No Comment,2020-02-09 21:17:21.251329,cb-annot-en-es,0.47315386,translate-cb-annot-es-cb-annot-es,2e-05,0.46382952,128,bert_model.ckpt,3,cb-annot-en-es,TPU1,0.8485,0.6921530339970644,0.8485,0.3217391304347826,0.9154860771861261,0.8392338943702844,0.8401491743221753,0.7283340809613136,0.8485,0.4625,0.9323383084577115,0.7901639344262295,0.8396619882146644,0.6802336308486895,0.8485,0.24666666666666667,0.8992322456813819,0.8948019801980198,0.8485
No Comment,2020-02-09 21:21:35.064662,cb-annot-en-fr,0.5199006,translate-cb-annot-fr-cb-annot-fr,2e-05,0.55445784,128,bert_model.ckpt,5,cb-annot-en-fr,TPU2,0.867,0.7207143276554465,0.867,0.37914691943127954,0.926016658500735,0.856979405034325,0.8571103776700962,0.7994973871674255,0.867,0.6557377049180327,0.9459459459459459,0.7968085106382978,0.8639288040045626,0.700185551184677,0.867,0.26666666666666666,0.9069097888675623,0.926980198019802,0.867
No Comment,2020-02-09 21:23:10.556464,cb-annot-en-fr,0.46545097,translate-cb-annot-fr-cb-annot-fr,2e-05,0.52463144,128,bert_model.ckpt,3,cb-annot-en-fr,TPU1,0.849,0.5864006316812439,0.849,0.0,0.9154518950437317,0.84375,0.8178254373177842,0.565152679085846,0.849,0.0,0.9271653543307087,0.7682926829268293,0.7934433935087382,0.6132247581763934,0.849,0.0,0.9040307101727447,0.9356435643564357,0.849
No Comment,2020-02-09 21:29:26.478658,cb-annot-en-pt,0.49891308,translate-cb-annot-pt-cb-annot-pt,2e-05,0.5240449,128,bert_model.ckpt,3,cb-annot-en-pt,TPU1,0.842,0.5939763746000932,0.842,0.0392156862745098,0.9141736145169201,0.8285398230088497,0.813955718129479,0.8946014710799064,0.842,1.0,0.9348044132397192,0.749,0.8646290992978937,0.613804659736607,0.842,0.02,0.8944337811900192,0.926980198019802,0.842
No Comment,2020-02-09 21:48:11.375146,cb-annot-en,0.58820933,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.60585606,128,bert_model.ckpt,5,cb-annot-en,TPU2,0.867,0.7505455183054135,0.867,0.47302904564315357,0.9211295034079844,0.8574780058651026,0.8618067640682978,0.7920316398577268,0.867,0.6263736263736264,0.9347826086956522,0.8149386845039019,0.8632349896480331,0.7308574840209549,0.867,0.38,0.9078694817658349,0.9047029702970297,0.867
No Comment,2020-02-09 21:49:36.972525,cb-annot-en-de,1.9122207,zeroshot-cb-annot-en-cb-annot-de,2e-05,2.1068428,128,bert_model.ckpt,5,cb-annot-en,TPU2,0.6285,0.47158454975449454,0.6285,0.27192982456140347,0.7518463810930576,0.3909774436090226,0.5700615886096334,0.6069934384010014,0.6285,0.3974358974358974,0.6110444177671068,0.8125,0.676411833964355,0.4803532598941276,0.6285,0.20666666666666667,0.9769673704414588,0.25742574257425743,0.6285
No Comment,2020-02-09 21:51:03.466818,cb-annot-en-es,0.73822546,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.77275985,128,bert_model.ckpt,5,cb-annot-en,TPU2,0.835,0.6613183573483723,0.835,0.2645502645502646,0.9010140028971512,0.8183908045977011,0.8198994504081569,0.7705598927461063,0.835,0.6410256410256411,0.9067055393586005,0.7639484978540773,0.8291057022158012,0.6477494198556132,0.835,0.16666666666666666,0.8953934740882917,0.8811881188118812,0.835
No Comment,2020-02-09 21:51:55.001522,cb-annot-en,0.48714525,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.47263396,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.849,0.6938348794323826,0.849,0.3333333333333333,0.9084679393049437,0.8397033656588706,0.8375519561040594,0.7785128451795119,0.849,0.6296296296296297,0.9270729270729271,0.7788359788359789,0.8448769526769526,0.6760509217908356,0.849,0.22666666666666666,0.8905950095969289,0.9108910891089109,0.849
