Comment,Date,Eval_Annot_Dataset,Eval_Loss,Experiment_Name,Learning_Rate,Loss,Max_Seq_Length,Model,Num_Train_Iterations,Train_Annot_Dataset,User,accuracy,f1_macro,f1_micro,f1_negative,f1_neutral,f1_positive,f1_weighted,precision_macro,precision_micro,precision_negative,precision_neutral,precision_positive,precision_weighted,recall_macro,recall_micro,recall_negative,recall_neutral,recall_positive,recall_weighted
No Comment,2020-02-10 16:00:19.742490,cb-annot-en,0.5009733,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.5507491,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU1,0.82,0.5671346537818266,0.82,0.0,0.8906801007556675,0.8107238605898124,0.791576772171987,0.5508885034142595,0.82,0.0,0.9374337221633086,0.7152317880794702,0.7773566116311897,0.5946706954764575,0.82,0.0,0.8483685220729367,0.9356435643564357,0.82
No Comment,2020-02-10 16:02:34.556440,cb-annot-en-de,0.5170033,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.53540313,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU1,0.8145,0.5633732695312081,0.8145,0.0,0.8854114083796062,0.8047084002140182,0.7864015374522383,0.5475792089029947,0.8145,0.0,0.933972310969116,0.708765315739868,0.7729407615738162,0.5907812470306532,0.8145,0.0,0.8416506717850288,0.9306930693069307,0.8145
No Comment,2020-02-10 16:06:02.905842,cb-annot-en-es,0.50309944,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.5382953,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU1,0.815,0.5637216787312568,0.815,0.0,0.8873168266801416,0.803848209513629,0.7870467433438598,0.548154960371046,0.815,0.0,0.9370330843116329,0.7074317968015051,0.7739966828341689,0.5911011446634107,0.815,0.0,0.8426103646833013,0.9306930693069307,0.815
No Comment,2020-02-10 16:09:30.439410,cb-annot-en-fr,0.4972448,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.49016565,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU1,0.823,0.5700304905912382,0.823,0.0,0.8920041536863966,0.8180873180873182,0.795241440577889,0.558972196543354,0.823,0.0,0.9717194570135747,0.7051971326164874,0.7911654786811332,0.5994620335354073,0.823,0.0,0.8243761996161229,0.974009900990099,0.823
No Comment,2020-02-10 16:12:58.687261,cb-annot-en-pt,0.48793066,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.4844697,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU1,0.8195,0.5671828086209554,0.8195,0.0,0.8901379662749106,0.8114104595879557,0.7915717061027625,0.5532488898961665,0.8195,0.0,0.9519125683060109,0.7078341013824885,0.781911425045957,0.5954625213001147,0.8195,0.0,0.8358925143953935,0.9504950495049505,0.8195
No Comment,2020-02-10 16:18:24.474058,cb-annot-en,0.4748766,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.46754164,128,bert_model.ckpt,100,cb-annot-en,TPU1,0.836,0.5782675744163813,0.836,0.0,0.9076224129227664,0.8271803103263777,0.807052122504618,0.5619864850441827,0.836,0.0,0.9574014909478168,0.7285579641847314,0.793143594314444,0.6064823612879522,0.836,0.0,0.8627639155470249,0.9566831683168316,0.836
No Comment,2020-02-10 16:21:38.522397,cb-annot-en-de,1.4074961,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.5532558,128,bert_model.ckpt,100,cb-annot-en,TPU1,0.602,0.3598086124401914,0.602,0.0,0.7272727272727273,0.3521531100478469,0.5211789473684211,0.4516435273272368,0.602,0.0,0.5785592739648326,0.7763713080168776,0.6150833901744963,0.4022031761717439,0.602,0.0,0.9788867562380038,0.22772277227722773,0.602
No Comment,2020-02-10 16:25:06.290725,cb-annot-en-es,0.5075884,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.54051006,128,bert_model.ckpt,100,cb-annot-en,TPU1,0.82,0.5672506329113925,0.82,0.0,0.8921518987341773,0.8096000000000001,0.7918895392405064,0.5518686718010483,0.82,0.0,0.9442658092175777,0.711340206185567,0.7793439299013271,0.5949486263405611,0.82,0.0,0.845489443378119,0.9393564356435643,0.82
No Comment,2020-02-10 16:28:34.456668,cb-annot-en-fr,0.4886163,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.4895741,128,bert_model.ckpt,100,cb-annot-en,TPU1,0.829,0.5739578691897546,0.8289999999999998,0.0,0.8996397323726196,0.8222338751966439,0.8008947861455791,0.5611363641719156,0.829,0.0,0.9700332963374029,0.7133757961783439,0.7935911690478379,0.6030228742643938,0.829,0.0,0.8387715930902111,0.9702970297029703,0.829
No Comment,2020-02-10 16:32:02.547697,cb-annot-en-pt,0.5050579,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.53419304,128,bert_model.ckpt,100,cb-annot-en,TPU1,0.825,0.57031615543658,0.825,0.0,0.8966550174737894,0.8142934488359503,0.7961318174335682,0.5527387155864069,0.825,0.0,0.9344432882414152,0.7237728585178056,0.7792491880149708,0.5974990973185611,0.825,0.0,0.8618042226487524,0.9306930693069307,0.825
No Comment,2020-02-10 16:35:30.492521,cb-annot-en,0.4748766,translate-cb-annot-en-cb-annot-en,2e-05,0.46754164,128,bert_model.ckpt,100,cb-annot-en,TPU1,0.836,0.5782675744163813,0.836,0.0,0.9076224129227664,0.8271803103263777,0.807052122504618,0.5619864850441827,0.836,0.0,0.9574014909478168,0.7285579641847314,0.793143594314444,0.6064823612879522,0.836,0.0,0.8627639155470249,0.9566831683168316,0.836
No Comment,2020-02-10 16:40:43.220653,cb-annot-en-de,0.4686219,translate-cb-annot-de-cb-annot-de,2e-05,0.48226494,128,bert_model.ckpt,100,cb-annot-en-de,TPU1,0.8295,0.5739801072256981,0.8295,0.0,0.9017811704834605,0.8201591511936339,0.8011722869041109,0.5592159245499903,0.8295,0.0,0.9599133261105092,0.7177344475394615,0.7900795597095177,0.6023236920621045,0.8295,0.0,0.8502879078694817,0.9566831683168316,0.8295
No Comment,2020-02-10 16:45:54.643081,cb-annot-en-es,0.5168246,translate-cb-annot-es-cb-annot-es,2e-05,0.52795035,128,bert_model.ckpt,100,cb-annot-en-es,TPU1,0.816,0.5651948051948051,0.816,0.0,0.886233766233766,0.8093506493506493,0.7887054545454544,0.554476225044636,0.816,0.0,0.9660249150622876,0.6974037600716204,0.7850500998163865,0.5942423177058589,0.816,0.0,0.8186180422264875,0.9641089108910891,0.816
No Comment,2020-02-10 16:51:06.561043,cb-annot-en-fr,0.47066143,translate-cb-annot-fr-cb-annot-fr,2e-05,0.4989038,128,bert_model.ckpt,100,cb-annot-en-fr,TPU1,0.831,0.5753053019769059,0.831,0.0,0.9013360739979445,0.8245798319327732,0.8027263466537695,0.5621245397584135,0.831,0.0,0.9701327433628318,0.7162408759124088,0.7948004731606486,0.6043951084167918,0.831,0.0,0.8416506717850288,0.9715346534653465,0.831
No Comment,2020-02-10 16:57:19.229369,cb-annot-en-pt,0.4921526,translate-cb-annot-pt-cb-annot-pt,2e-05,0.50451255,128,bert_model.ckpt,100,cb-annot-en-pt,TPU1,0.8285,0.57365286698692,0.8285,0.0,0.8989690721649485,0.8219895287958114,0.8004466562314461,0.5611293228078259,0.8285,0.0,0.9710467706013363,0.7123411978221416,0.7937012114034413,0.6027956202530041,0.8285,0.0,0.836852207293666,0.9715346534653465,0.8285
No Comment,2020-02-10 17:03:48.162738,cb-annot-en,0.47633463,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.4979306,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU1,0.83,0.5742363266778563,0.83,0.0,0.9016227180527384,0.8210862619808306,0.8014642859457322,0.5588249087193917,0.83,0.0,0.9559139784946237,0.7205607476635514,0.7891377248517738,0.6024583024521263,0.83,0.0,0.8531669865642995,0.9542079207920792,0.83
No Comment,2020-02-10 17:05:13.315744,cb-annot-en-de,0.5530264,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.54350585,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU1,0.8105,0.559751738100447,0.8105,0.0,0.882121807465619,0.7971334068357222,0.7816273580512193,0.5407027986340842,0.8105,0.0,0.903420523138833,0.7186878727634195,0.7610319931517535,0.5855354009489241,0.8105,0.0,0.8618042226487524,0.8948019801980198,0.8105
No Comment,2020-02-10 17:08:26.771193,cb-annot-en-es,0.4878685,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.5140395,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU1,0.823,0.5694831973326314,0.823,0.0,0.8946564885496183,0.8137931034482759,0.7948884443274546,0.5548309258929526,0.823,0.0,0.952329360780065,0.7121634168987929,0.7838776173935261,0.5976091611080494,0.823,0.0,0.8435700575815739,0.9492574257425742,0.823
No Comment,2020-02-10 17:11:54.624223,cb-annot-en-fr,0.49492854,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.51644415,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU1,0.827,0.5726968383949383,0.827,0.0,0.8965873836608066,0.8215031315240083,0.7990092920229795,0.5607539676115545,0.827,0.0,0.9719730941704036,0.7102888086642599,0.7933546607631413,0.6020212145974674,0.827,0.0,0.8320537428023033,0.974009900990099,0.827
No Comment,2020-02-10 17:15:22.695875,cb-annot-en-pt,0.4796589,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.4896621,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU1,0.828,0.5731713900134953,0.828,0.0,0.8984615384615384,0.8210526315789474,0.7998037246963563,0.5596811411789385,0.828,0.0,0.9647577092511013,0.7142857142857143,0.7912101950912523,0.6020125045134072,0.828,0.0,0.8406909788867563,0.9653465346534653,0.828
No Comment,2020-02-10 20:54:35.125380,cb-annot-en,0.47330865,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.4801861,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.865,0.7163857036107845,0.865,0.37073170731707317,0.9220970112689858,0.8563283922462942,0.854174091387425,0.8089066515423106,0.865,0.6909090909090909,0.9419419419419419,0.7938689217758985,0.8632929779673966,0.6952865987174534,0.865,0.25333333333333335,0.9030710172744721,0.9294554455445545,0.865
No Comment,2020-02-10 20:55:59.666762,cb-annot-en-de,1.560883,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.6447333,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.6425,0.4606060844713497,0.6425,0.1775147928994083,0.7500000000000001,0.4543034605146406,0.5876022075153705,0.7340299414834064,0.6425,0.7894736842105263,0.6101083032490975,0.8025078369905956,0.7012901184527699,0.4633200940055618,0.6425,0.1,0.9731285988483686,0.31683168316831684,0.6425
No Comment,2020-02-10 20:57:24.555429,cb-annot-en-es,0.60186946,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.63154775,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.8355,0.6617165747492323,0.8355,0.26666666666666666,0.8984944147644488,0.8199886428165815,0.8193910017901767,0.8223818038432343,0.8355,0.8,0.9095378564405113,0.757607555089192,0.8399426754615399,0.6470934291125849,0.8355,0.16,0.8877159309021113,0.8935643564356436,0.8355
No Comment,2020-02-10 20:58:39.753603,cb-annot-en,0.47268283,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.506149,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.8385,0.5799596516831201,0.8385,0.0,0.9107413010590014,0.8291376539903589,0.8094678300638447,0.563498538412213,0.8385,0.0,0.9596174282678002,0.7308781869688386,0.7952354676629346,0.6081744930731077,0.8385,0.0,0.8666026871401151,0.9579207920792079,0.8385
No Comment,2020-02-10 20:58:50.339890,cb-annot-en-fr,0.50915647,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.4993739,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.856,0.7226253132700768,0.856,0.4070796460176991,0.9153884215734784,0.845407872219053,0.848993121467607,0.7780772724001582,0.856,0.6052631578947368,0.9448416751787538,0.7841269841269841,0.8544445511975375,0.7038206018298566,0.856,0.30666666666666664,0.8877159309021113,0.9170792079207921,0.856
No Comment,2020-02-10 21:00:04.073742,cb-annot-en-de,1.5413555,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.6620793,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.5855,0.3425207416869161,0.5855,0.0,0.7177848775292864,0.3097773475314618,0.49911596959546883,0.4268961919666145,0.5855,0.0,0.5695774647887324,0.7111111111111111,0.5840387480438185,0.38942310737791624,0.5855,0.0,0.9702495201535508,0.19801980198019803,0.5855
No Comment,2020-02-10 21:00:13.915991,cb-annot-en-pt,0.59477735,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.6077855,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.8355,0.6669411192747362,0.8355,0.28124999999999994,0.8987037926068171,0.8208695652173913,0.8209497302959778,0.7713584894987099,0.8355,0.6428571428571429,0.899135446685879,0.772082878953108,0.8285853365346841,0.6515033921818285,0.8355,0.18,0.8982725527831094,0.8762376237623762,0.8355
No Comment,2020-02-10 21:01:28.409339,cb-annot-en-es,0.5339453,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.5758426,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.8135,0.5629755605946083,0.8135,0.0,0.8846938775510205,0.8042328042328043,0.7858355631141346,0.5489491339768604,0.8135,0.0,0.9444444444444444,0.7024029574861368,0.7758263503799548,0.5908826007360813,0.8135,0.0,0.8320537428023033,0.9405940594059405,0.8135
No Comment,2020-02-10 21:01:38.640617,cb-annot-en,0.47330865,translate-cb-annot-en-cb-annot-en,2e-05,0.4801861,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.865,0.7163857036107845,0.865,0.37073170731707317,0.9220970112689858,0.8563283922462942,0.854174091387425,0.8089066515423106,0.865,0.6909090909090909,0.9419419419419419,0.7938689217758985,0.8632929779673966,0.6952865987174534,0.865,0.25333333333333335,0.9030710172744721,0.9294554455445545,0.865
No Comment,2020-02-10 21:02:53.657570,cb-annot-en-fr,0.49849024,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.5264981,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.826,0.5719508386192325,0.826,0.0,0.8957688338493293,0.8200836820083682,0.7980093699668813,0.5596316425120773,0.826,0.0,0.96875,0.7101449275362319,0.7916173007246378,0.6011034884678487,0.826,0.0,0.8330134357005758,0.9702970297029703,0.826
No Comment,2020-02-10 21:04:16.044269,cb-annot-en-pt,0.51863134,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.55186516,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.821,0.5675713175713176,0.821,0.0,0.8921078921078921,0.8106060606060606,0.7922730602730603,0.550133547008547,0.821,0.0,0.9302083333333333,0.7201923076923077,0.775596233974359,0.5946619853923972,0.821,0.0,0.8570057581573897,0.926980198019802,0.821
No Comment,2020-02-10 21:05:40.947554,cb-annot-en,0.47268283,translate-cb-annot-en-cb-annot-en,2e-05,0.506149,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.8385,0.5799596516831201,0.8385,0.0,0.9107413010590014,0.8291376539903589,0.8094678300638447,0.563498538412213,0.8385,0.0,0.9596174282678002,0.7308781869688386,0.7952354676629346,0.6081744930731077,0.8385,0.0,0.8666026871401151,0.9579207920792079,0.8385
No Comment,2020-02-10 21:07:01.034745,cb-annot-en-de,0.47321227,translate-cb-annot-de-cb-annot-de,2e-05,0.4735744,128,bert_model.ckpt,300,cb-annot-en-de,TPU1,0.856,0.7196191120126212,0.856,0.39999999999999997,0.9186274509803922,0.8402298850574713,0.8480577755240027,0.7839279826769828,0.856,0.6285714285714286,0.938877755511022,0.7843347639484979,0.8531694123992927,0.6990895164372484,0.856,0.29333333333333333,0.8992322456813819,0.9047029702970297,0.856
No Comment,2020-02-10 21:10:46.182881,cb-annot-en-de,0.49024367,translate-cb-annot-de-cb-annot-de,2e-05,0.49232623,128,bert_model.ckpt,100,cb-annot-en-de,TPU4,0.824,0.5703332052107041,0.824,0.0,0.8955987717502558,0.8154008438818565,0.7960289010101532,0.5566359219126247,0.824,0.0,0.9594298245614035,0.7104779411764706,0.7868960268317853,0.5988048181017718,0.824,0.0,0.8397312859884837,0.9566831683168316,0.824
No Comment,2020-02-10 21:12:46.143490,cb-annot-en-es,0.45633358,translate-cb-annot-es-cb-annot-es,2e-05,0.45064837,128,bert_model.ckpt,300,cb-annot-en-es,TPU1,0.845,0.5836920573341319,0.845,0.0,0.9196648595367175,0.8314113124656781,0.8150355620547638,0.5641913483378691,0.845,0.0,0.9452887537993921,0.7472852912142152,0.7943986983800262,0.6107582207357013,0.845,0.0,0.8953934740882917,0.9368811881188119,0.845
No Comment,2020-02-10 21:16:04.790639,cb-annot-en-es,0.49630058,translate-cb-annot-es-cb-annot-es,2e-05,0.5057499,128,bert_model.ckpt,100,cb-annot-en-es,TPU4,0.824,0.570709200967935,0.824,0.0,0.8946549039958485,0.8174726989079563,0.7963741753406514,0.5596480116203457,0.824,0.0,0.9740112994350283,0.704932735426009,0.7922527121177574,0.6000091851795544,0.824,0.0,0.8272552783109405,0.9727722772277227,0.824
No Comment,2020-02-10 21:18:11.654209,cb-annot-en-fr,0.46285528,translate-cb-annot-fr-cb-annot-fr,2e-05,0.5049121,128,bert_model.ckpt,300,cb-annot-en-fr,TPU1,0.848,0.669143182980506,0.848,0.2564102564102564,0.9138099902056807,0.8372093023255813,0.8335583322674638,0.7537768082218345,0.848,0.5555555555555556,0.933,0.7727748691099476,0.8399607137870854,0.658475492462874,0.848,0.16666666666666666,0.8953934740882917,0.9133663366336634,0.848
No Comment,2020-02-10 21:21:18.161082,cb-annot-en-fr,0.48149106,translate-cb-annot-fr-cb-annot-fr,2e-05,0.5131504,128,bert_model.ckpt,100,cb-annot-en-fr,TPU4,0.8305,0.5749530179823116,0.8305,0.0,0.8998459167950693,0.8250131371518655,0.8021250300595848,0.5616169260913074,0.8305,0.0,0.9679558011049724,0.7168949771689498,0.7939305431519462,0.6040752107840343,0.8305,0.0,0.8406909788867563,0.9715346534653465,0.8305
No Comment,2020-02-10 21:23:38.985933,cb-annot-en-pt,0.47925097,translate-cb-annot-pt-cb-annot-pt,2e-05,0.49666503,128,bert_model.ckpt,300,cb-annot-en-pt,TPU1,0.84,0.597031330909133,0.8399999999999999,0.05161290322580646,0.9117063492063493,0.8277747402952433,0.8132909707577217,0.8283205993774808,0.84,0.8,0.9435318275154004,0.7414299706170421,0.8511177902648087,0.6151685427659849,0.84,0.02666666666666667,0.8819577735124761,0.9368811881188119,0.84
No Comment,2020-02-10 21:26:34.868309,cb-annot-en-pt,0.47645196,translate-cb-annot-pt-cb-annot-pt,2e-05,0.49605462,128,bert_model.ckpt,100,cb-annot-en-pt,TPU4,0.8275,0.5729155786983747,0.8275,0.0,0.8986103962943901,0.8201363398007342,0.7995110977488739,0.5601597927958589,0.8275,0.0,0.9689234184239733,0.7115559599636033,0.7922777088241859,0.6018778941233854,0.8275,0.0,0.8378119001919386,0.9678217821782178,0.8275
No Comment,2020-02-10 21:30:49.426383,cb-annot-en,0.43097013,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.4428224,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.844,0.5834066852227121,0.844,0.0,0.9172482552342971,0.8329718004338394,0.8144069483523398,0.5652231959285902,0.844,0.0,0.9543568464730291,0.7413127413127413,0.7967102645027956,0.611137505305233,0.844,0.0,0.8829174664107485,0.9504950495049505,0.844
No Comment,2020-02-10 21:32:16.898209,cb-annot-en-de,0.46299693,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.45755994,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.839,0.5801008705652945,0.839,0.0,0.9118236472945892,0.8284789644012944,0.8097656218586039,0.5627013427078364,0.839,0.0,0.9538784067085954,0.734225621414914,0.7935978009468034,0.6079385289776579,0.839,0.0,0.8733205374280231,0.9504950495049505,0.839
No Comment,2020-02-10 21:32:55.699266,cb-annot-en,0.52722037,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.5756794,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.8155,0.5642355218613843,0.8155,0.0,0.8848300355149671,0.8078765300691858,0.7873785666512491,0.5491090587652355,0.8155,0.0,0.9386437029063509,0.7086834733893558,0.7753414924635085,0.5920695476457435,0.8155,0.0,0.836852207293666,0.9393564356435643,0.8155
No Comment,2020-02-10 21:33:43.999882,cb-annot-en-es,0.44861254,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.45393077,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.8375,0.5785362589499609,0.8375,0.0,0.911692155895412,0.8239166209544706,0.8078539280871158,0.55932418127412,0.8375,0.0,0.9380710659898477,0.7399014778325124,0.7876552224250456,0.6054038945161311,0.8375,0.0,0.8867562380038387,0.9294554455445545,0.8375
No Comment,2020-02-10 21:34:23.162083,cb-annot-en-de,0.5469004,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.5449431,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.809,0.559826135205956,0.809,0.0,0.8792664289353032,0.8002119766825649,0.7813834480550491,0.5455823125459325,0.809,0.0,0.9370249728555917,0.6997219647822057,0.7708776846297745,0.5875403039344241,0.809,0.0,0.8282149712092131,0.9344059405940595,0.809
No Comment,2020-02-10 21:35:09.952011,cb-annot-en-fr,0.43196437,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.4122067,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.843,0.582780900878207,0.843,0.0,0.9165417291354322,0.8318009734991888,0.8135658341732324,0.5649723852462657,0.843,0.0,0.9562043795620438,0.7387127761767531,0.7966224433272332,0.6105903536610858,0.843,0.0,0.8800383877159309,0.9517326732673267,0.843
No Comment,2020-02-10 21:35:49.644976,cb-annot-en-es,0.52025235,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.5463641,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.8105,0.5612663979521856,0.8105,0.0,0.8800413650465356,0.8037578288100209,0.7832197140284936,0.5496605742716377,0.8105,0.0,0.9540358744394619,0.6949458483754513,0.7778108133266419,0.5898896511532151,0.8105,0.0,0.8166986564299424,0.9529702970297029,0.8105
No Comment,2020-02-10 21:36:36.523103,cb-annot-en-pt,0.44860867,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.4423411,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.837,0.5786112859149884,0.8370000000000001,0.0,0.9091816367265468,0.8266522210184183,0.8076511300259719,0.560684294788341,0.837,0.0,0.946985446985447,0.7350674373795761,0.7903466625807666,0.6061957203397883,0.837,0.0,0.8742802303262955,0.9443069306930693,0.837
No Comment,2020-02-10 21:37:16.190877,cb-annot-en-fr,0.50544167,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.5060569,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.8225,0.5696969696969697,0.8225,0.0,0.8903896103896104,0.8187012987012987,0.7946483116883116,0.5586719942627968,0.8225,0.0,0.970554926387316,0.7054610564010743,0.7906653834338255,0.5992347795240177,0.8225,0.0,0.8224568138195777,0.9752475247524752,0.8225
No Comment,2020-02-10 21:38:39.470738,cb-annot-en-pt,0.50066286,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.5128962,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.816,0.564792258534709,0.816,0.0,0.8859335038363171,0.8084432717678101,0.7881824372929165,0.5510710568291398,0.816,0.0,0.9485213581599123,0.7046918123275069,0.778875119781627,0.5930379506280762,0.816,0.0,0.8310940499040307,0.948019801980198,0.816
No Comment,2020-02-10 21:42:33.642913,cb-annot-en,0.4835111,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.53570247,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.867,0.7377259912098292,0.867,0.43243243243243246,0.921326076199901,0.8594194649971543,0.8596487819914311,0.8044037777761034,0.867,0.6666666666666666,0.95097037793667,0.7955742887249737,0.8668675795498945,0.715960009628602,0.867,0.32,0.8934740882917467,0.9344059405940595,0.867
No Comment,2020-02-10 21:43:50.038741,cb-annot-en,0.48073325,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.4966422,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.83,0.5745848420661704,0.83,0.0,0.9004106776180698,0.8233438485804416,0.8017448778655127,0.5612377635453534,0.83,0.0,0.9679911699779249,0.7157221206581352,0.7934751363043855,0.6035700259085409,0.83,0.0,0.8416506717850288,0.969059405940594,0.83
No Comment,2020-02-10 21:44:00.127645,cb-annot-en-de,1.4905454,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.6400619,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.652,0.5103594436493387,0.652,0.31481481481481477,0.7612275449101795,0.45503597122302153,0.6040451943834153,0.6571049125416254,0.652,0.5151515151515151,0.6239263803680981,0.8322368421052632,0.6999256920186692,0.5052643853636803,0.652,0.22666666666666666,0.9760076775431862,0.3131188118811881,0.652
No Comment,2020-02-10 21:45:14.472278,cb-annot-en-de,1.5028886,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.6240659,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.5905,0.3481330220650234,0.5905,0.0,0.7249283667621778,0.3194706994328923,0.5067538416539831,0.41809523809523813,0.5905,0.0,0.5782857142857143,0.676,0.5743908571428572,0.3934558762978025,0.5905,0.0,0.9712092130518234,0.20915841584158415,0.5905
No Comment,2020-02-10 21:45:24.205003,cb-annot-en-es,0.5492003,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.5875483,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.8385,0.6898554239594702,0.8385,0.34615384615384615,0.9017341040462428,0.8216783216783217,0.827723048627673,0.7674479367904729,0.8385,0.6206896551724138,0.9052224371373307,0.776431718061674,0.8318510279833966,0.6702657684194522,0.8385,0.24,0.8982725527831094,0.8725247524752475,0.8385
No Comment,2020-02-10 21:46:37.873725,cb-annot-en-es,0.4915607,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.5100119,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.8205,0.5683249748670309,0.8204999999999999,0.0,0.8908523908523909,0.8141225337487019,0.7930395992685713,0.5576358549780477,0.8205,0.0,0.971655328798186,0.7012522361359571,0.7895383297027816,0.597584614507516,0.8205,0.0,0.8224568138195777,0.9702970297029703,0.8205
No Comment,2020-02-10 21:46:49.277635,cb-annot-en-fr,0.55509114,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.6178142,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.8415,0.7127705573161722,0.8415,0.4033613445378151,0.9027355623100304,0.832214765100671,0.8367920939045331,0.7535489342049734,0.8415,0.5454545454545454,0.9560085836909872,0.7591836734693878,0.8456997670937278,0.6986261505229218,0.8415,0.32,0.8550863723608445,0.9207920792079208,0.8415
No Comment,2020-02-10 21:48:01.749013,cb-annot-en-fr,0.48685595,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.51735026,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.8235,0.5703381009707176,0.8235,0.0,0.8926905132192845,0.8183237896928683,0.7956945684231661,0.5589623907677129,0.8235,0.0,0.9706877113866967,0.706199460916442,0.7910328798427115,0.5996892875467968,0.8235,0.0,0.8262955854126679,0.9727722772277227,0.8235
